raw_eeg_data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
"18, -53913.66, -64806.76, -187500.02, -129769.87, -75517.42, -52768.15, -39687.78, -45987.95, 0.000, 0.000, 0.000, 13:07:12.114"
"19, -53744.93, -64636.04, -187500.02, -130321.53, -75352.80, -52665.52, -41509.63, -45902.55, 0.000, 0.000, 0.000, 13:07:12.118"
"20, -53949.46, -64838.09, -187500.02, -130922.27, -75553.74, -52908.05, -41189.14, -46042.76, 0.000, 0.000, 0.000, 13:07:12.122"
"21, -54377.64, -65261.53, -187500.02, -131463.55, -75980.51, -53377.06, -38995.48, -46345.25, 0.000, 0.000, 0.000, 13:07:12.126"
"22, -54487.41, -65360.84, -187500.02, -132025.67, -76093.74, -53533.21, -37843.45, -46465.86, 0.000, 0.000, 0.000, 13:07:12.129"
"23, -54157.36, -65022.70, -187500.02, -132707.75, -75764.45, -53235.48, -39277.58, -46231.95, 0.000, 0.000, 0.000, 13:07:12.133"
"24, -54298.15, -65161.84, -187500.02, -133358.02, -75903.15, -53373.26, -39156.25, -46337.87, 0.000, 0.000, 0.000, 13:07:12.138"
"25, -54778.71, -65644.86, -187500.02, -134004.42, -76378.99, -53870.41, -37188.72, -46689.42, 0.000, 0.000, 0.000, 13:07:12.142"
"26, -55078.77, -65949.78, -187500.02, -134678.95, -76681.75, -54250.63, -36267.43, -46943.51, 0.000, 0.000, 0.000, 13:07:12.146"
"27, -54918.57, -65791.48, -187500.02, -135453.53, -76535.59, -54156.71, -38352.75, -46914.34, 0.000, 0.000, 0.000, 13:07:12.150"
"28, -55089.76, -65968.73, -187500.02, -136255.72, -76709.98, -54342.61, -39961.66, -47069.40, 0.000, 0.000, 0.000, 13:07:12.153"
"29, -55649.41, -66530.28, -187500.02, -136986.06, -77260.66, -54908.46, -39013.98, -47487.82, 0.000, 0.000, 0.000, 13:07:12.157"
"30, -56014.09, -66901.63, -187500.02, -137705.19, -77635.52, -55324.97, -38335.74, -47800.05, 0.000, 0.000, 0.000, 13:07:12.161"
"31, -55895.83, -66790.23, -187500.02, -138551.55, -77529.98, -55284.98, -40922.96, -47829.80, 0.000, 0.000, 0.000, 13:07:12.165"
"32, -56007.19, -66904.83, -187500.02, -139467.38, -77638.49, -55416.36, -43252.28, -48007.39, 0.000, 0.000, 0.000, 13:07:12.170"
"33, -56526.35, -67434.85, -187500.02, -140319.69, -78180.74, -55958.21, -42827.80, -48464.28, 0.000, 0.000, 0.000, 13:07:12.174"
"34, -56934.85, -67847.82, -187500.02, -141110.05, -78603.48, -56394.72, -41831.24, -48851.99, 0.000, 0.000, 0.000, 13:07:12.177"
"35, -56741.11, -67664.14, -187500.02, -141992.47, -78422.57, -56276.15, -43779.98, -48759.30, 0.000, 0.000, 0.000, 13:07:12.181"
"36, -56426.35, -67360.20, -187500.02, -143101.25, -78095.41, -56015.97, -46521.18, -48521.55, 0.000, 0.000, 0.000, 13:07:12.185"
"37, -56509.54, -67465.88, -187500.02, -144137.98, -78179.52, -56139.87, -46524.46, -48535.96, 0.000, 0.000, 0.000, 13:07:12.189"
"38, -56610.71, -67539.03, -187500.02, -145211.59, -78260.32, -56288.75, -45423.35, -48532.05, 0.000, 0.000, 0.000, 13:07:12.193"
"39, -56097.87, -67010.84, -187500.02, -146231.67, -77745.66, -55862.98, -46556.27, -48107.79, 0.000, 0.000, 0.000, 13:07:12.198"
"40, -55195.64, -66057.54, -187500.02, -147149.58, -76802.76, -54984.44, -49119.77, -47288.82, 0.000, 0.000, 0.000, 13:07:12.202"
"41, -54658.37, -65528.83, -187500.02, -147877.48, -76262.79, -54479.04, -49504.42, -46740.38, 0.000, 0.000, 0.000, 13:07:12.205"
"42, -54570.64, -65448.57, -187500.02, -148171.88, -76179.03, -54458.46, -48405.18, -46617.63, 0.000, 0.000, 0.000, 13:07:12.209"
"43, -54221.29, -65069.66, -187500.02, -148164.23, -75810.86, -54206.75, -49468.90, -46342.41, 0.000, 0.000, 0.000, 13:07:12.213"
"44, -53744.66, -64522.49, -187500.02, -147998.36, -75272.00, -53737.19, -52788.92, -45989.76, 0.000, 0.000, 0.000, 13:07:12.217"
"45, -53758.63, -64565.65, -187500.02, -147567.44, -75305.98, -53817.39, -53789.70, -46100.29, 0.000, 0.000, 0.000, 13:07:12.221"
"46, -54086.32, -64939.50, -187500.02, -147074.30, -75659.60, -54256.38, -53086.00, -46498.54, 0.000, 0.000, 0.000, 13:07:12.225"
"47, -54276.76, -65081.17, -187500.02, -146548.52, -75799.55, -54488.97, -53726.53, -46796.35, 0.000, 0.000, 0.000, 13:07:12.230"
"48, -53880.87, -64695.69, -187500.02, -146029.34, -75428.13, -54192.74, -57031.99, -46720.15, 0.000, 0.000, 0.000, 13:07:12.233"
"49, -53893.54, -64663.62, -187500.02, -145783.50, -75405.30, -54235.70, -58419.66, -46878.96, 0.000, 0.000, 0.000, 13:07:12.237"
"50, -54235.37, -65017.80, -187500.02, -145608.13, -75734.01, -54648.05, -57092.37, -47252.59, 0.000, 0.000, 0.000, 13:07:12.241"
"51, -54369.21, -65147.20, -187500.02, -145222.56, -75840.20, -54848.63, -56720.03, -47345.22, 0.000, 0.000, 0.000, 13:07:12.245"
"52, -54094.82, -64853.96, -187500.02, -144841.69, -75533.16, -54591.81, -59012.16, -47126.89, 0.000, 0.000, 0.000, 13:07:12.249"
"53, -54059.93, -64799.83, -187500.02, -144377.83, -75470.91, -54552.05, -60954.61, -47020.02, 0.000, 0.000, 0.000, 13:07:12.253"
"54, -54451.66, -65174.33, -187500.02, -143812.84, -75833.70, -54942.87, -60363.43, -47206.28, 0.000, 0.000, 0.000, 13:07:12.258"
"55, -54725.59, -65431.11, -187500.02, -143026.48, -76087.08, -55248.64, -59511.72, -47322.42, 0.000, 0.000, 0.000, 13:07:12.261"
"56, -54678.15, -65377.02, -187500.02, -141999.08, -76025.45, -55276.51, -61262.57, -47351.88, 0.000, 0.000, 0.000, 13:07:12.265"
"57, -55009.18, -65708.12, -187500.02, -141030.06, -76338.29, -55689.13, -63491.69, -47736.64, 0.000, 0.000, 0.000, 13:07:12.269"
"58, -56074.16, -66769.62, -187500.02, -140287.23, -77372.46, -56796.77, -63396.90, -48699.13, 0.000, 0.000, 0.000, 13:07:12.273"
"59, -57095.99, -67791.70, -187500.02, -139784.92, -78374.06, -57914.89, -62885.56, -49622.59, 0.000, 0.000, 0.000, 13:07:12.277"
"60, -57485.80, -68184.27, -187500.02, -139329.08, -78758.29, -58370.71, -64862.43, -50078.57, 0.000, 0.000, 0.000, 13:07:12.281"
"61, -57684.91, -68364.40, -187500.02, -138921.94, -78928.52, -58550.62, -67027.09, -50375.04, 0.000, 0.000, 0.000, 13:07:12.285"
"62, -58465.46, -69140.41, -187500.02, -138708.47, -79686.89, -59295.42, -66776.15, -51010.10, 0.000, 0.000, 0.000, 13:07:12.288"
"63, -59707.45, -70382.71, -187500.02, -138608.27, -80930.88, -60574.88, -65918.09, -52100.20, 0.000, 0.000, 0.000, 13:07:12.293"
"64, -60647.66, -71327.23, -187500.02, -138426.97, -81880.00, -61520.02, -66970.98, -53058.39, 0.000, 0.000, 0.000, 13:07:12.297"
"65, -61067.69, -71741.50, -187500.02, -138097.80, -82292.77, -61927.52, -69204.87, -53534.41, 0.000, 0.000, 0.000, 13:07:12.301"
"66, -61523.67, -72129.68, -187500.02, -137787.17, -82682.32, -62347.48, -69004.80, -53869.47, 0.000, 0.000, 0.000, 13:07:12.305"
"67, -61848.41, -72450.72, -187500.02, -137452.88, -83000.54, -62633.72, -67245.76, -54075.15, 0.000, 0.000, 0.000, 13:07:12.310"
"68, -61824.79, -72426.45, -187500.02, -136747.61, -82992.59, -62616.75, -66594.61, -54108.07, 0.000, 0.000, 0.000, 13:07:12.314"
"69, -61554.51, -72141.75, -187500.02, -135973.53, -82710.08, -62334.79, -68097.72, -53979.39, 0.000, 0.000, 0.000, 13:07:12.317"
"70, -61687.77, -72277.02, -187500.02, -135627.56, -82855.61, -62488.01, -68095.05, -54069.38, 0.000, 0.000, 0.000, 13:07:12.321"
"71, -62084.58, -72662.44, -187500.02, -135783.61, -83246.09, -62870.11, -66402.27, -54347.37, 0.000, 0.000, 0.000, 13:07:12.326"
"72, -62252.09, -72819.43, -187500.02, -135857.63, -83405.40, -63027.78, -65205.49, -54478.53, 0.000, 0.000, 0.000, 13:07:12.330"
"73, -62260.69, -72817.17, -187500.02, -135047.36, -83404.64, -63015.55, -66326.16, -54564.20, 0.000, 0.000, 0.000, 13:07:12.334"
"74, -62722.86, -73267.25, -187500.02, -133748.92, -83846.15, -63479.51, -66127.45, -55024.56, 0.000, 0.000, 0.000, 13:07:12.338"
"75, -64261.15, -74797.23, -187500.02, -132033.36, -85360.86, -64972.29, -64448.10, -56451.61, 0.000, 0.000, 0.000, 13:07:12.341"
"76, -65867.34, -76385.61, -183990.81, -130013.03, -86954.99, -66578.49, -63814.81, -58002.15, 0.000, 0.000, 0.000, 13:07:12.345"
"77, -67084.67, -77591.30, -173881.52, -127889.46, -88175.21, -67842.95, -66486.13, -59322.64, 0.000, 0.000, 0.000, 13:07:12.349"
"78, -68673.30, -79171.69, -162762.52, -125881.63, -89764.80, -69389.91, -68938.73, -60968.67, 0.000, 0.000, 0.000, 13:07:12.353"
"79, -70728.45, -81212.58, -151201.80, -124182.24, -91801.70, -71436.15, -69046.70, -62982.27, 0.000, 0.000, 0.000, 13:07:12.358"
"80, -72366.59, -82832.52, -141262.28, -122265.58, -93433.20, -73084.23, -68423.25, -64599.78, 0.000, 0.000, 0.000, 13:07:12.362"
"81, -73307.59, -83753.46, -132908.47, -120256.59, -94378.36, -74019.34, -70180.27, -65665.55, 0.000, 0.000, 0.000, 13:07:12.366"
"82, -74026.09, -84459.80, -126195.30, -118151.63, -95082.24, -74734.58, -71900.73, -66493.13, 0.000, 0.000, 0.000, 13:07:12.369"
"83, -74773.00, -85199.05, -122417.13, -115203.62, -95801.97, -75441.36, -70707.66, -67210.09, 0.000, 0.000, 0.000, 13:07:12.373"
"84, -75192.74, -85607.27, -121956.08, -112044.64, -96190.41, -75848.85, -69092.55, -67638.08, 0.000, 0.000, 0.000, 13:07:12.377"
"85, -74992.94, -85390.43, -124018.27, -109125.03, -95966.05, -75622.41, -70504.58, -67583.73, 0.000, 0.000, 0.000, 13:07:12.381"
"86, -74936.05, -85319.94, -126512.75, -106170.52, -95868.88, -75510.27, -72578.75, -67598.20, 0.000, 0.000, 0.000, 13:07:12.386"
"87, -75514.59, -85896.48, -129120.52, -103018.52, -96425.80, -76031.27, -72091.57, -68091.84, 0.000, 0.000, 0.000, 13:07:12.390"
"88, -76153.27, -86521.72, -131512.66, -99702.27, -97034.10, -76594.55, -71525.18, -68619.95, 0.000, 0.000, 0.000, 13:07:12.393"
"89, -76581.79, -86929.33, -132500.56, -96499.38, -97429.41, -76946.34, -73112.24, -69090.27, 0.000, 0.000, 0.000, 13:07:12.397"
"90, -76333.66, -86671.99, -135670.06, -93310.55, -97146.52, -76647.34, -75867.98, -68950.62, 0.000, 0.000, 0.000, 13:07:12.401"
"91, -76234.65, -86577.65, -139484.16, -90100.15, -97028.12, -76449.83, -76377.85, -68819.66, 0.000, 0.000, 0.000, 13:07:12.405"
"92, -76468.60, -86813.21, -141946.00, -86928.61, -97248.88, -76569.59, -76148.19, -68989.84, 0.000, 0.000, 0.000, 13:07:12.409"
"93, -77011.39, -87348.65, -142859.97, -83683.45, -97767.82, -76971.49, -77322.66, -69570.02, 0.000, 0.000, 0.000, 13:07:12.414"
"94, -77515.53, -87867.63, -142215.70, -80674.17, -98267.74, -77367.30, -80373.77, -70190.89, 0.000, 0.000, 0.000, 13:07:12.418"
"95, -78402.97, -88779.92, -140868.59, -77828.01, -99146.91, -78105.02, -83179.87, -71093.05, 0.000, 0.000, 0.000, 13:07:12.421"
"96, -80000.73, -90381.33, -139133.28, -75133.66, -100711.97, -79560.36, -83957.44, -72584.74, 0.000, 0.000, 0.000, 13:07:12.425"
"97, -81573.16, -91960.69, -136285.88, -72867.76, -102256.99, -81061.98, -85446.02, -74087.56, 0.000, 0.000, 0.000, 13:07:12.429"
"98, -82398.20, -92809.38, -133174.95, -70635.91, -103065.21, -81766.57, -88672.36, -74959.88, 0.000, 0.000, 0.000, 13:07:12.433"
"99, -82609.79, -93040.81, -130602.52, -68315.91, -103234.97, -81796.70, -90789.79, -75116.16, 0.000, 0.000, 0.000, 13:07:12.437"
"100, -82809.16, -93238.98, -128715.45, -66406.18, -103425.79, -81906.91, -90938.18, -75179.02, 0.000, 0.000, 0.000, 13:07:12.441"
"101, -82634.76, -93081.09, -126251.63, -64419.29, -103304.08, -81715.43, -90610.99, -74914.38, 0.000, 0.000, 0.000, 13:07:12.446"
"102, -82080.07, -92514.88, -123540.93, -62980.80, -102764.53, -81156.41, -92685.44, -74406.61, 0.000, 0.000, 0.000, 13:07:12.449"
"103, -81761.63, -92185.54, -119720.03, -62044.75, -102458.34, -80801.73, -94394.88, -74076.31, 0.000, 0.000, 0.000, 13:07:12.452"
"104, -81619.41, -92059.75, -114191.28, -60691.27, -102336.09, -80547.68, -94161.81, -73830.20, 0.000, 0.000, 0.000, 13:07:12.457"
"105, -81254.34, -91709.95, -108444.54, -59188.67, -101965.03, -80175.41, -93646.63, -73346.51, 0.000, 0.000, 0.000, 13:07:12.461"
"106, -80158.27, -90617.03, -105983.70, -57915.09, -100837.08, -79059.62, -93925.40, -72273.54, 0.000, 0.000, 0.000, 13:07:12.465"
"107, -79110.42, -89584.91, -104445.66, -57005.37, -99780.91, -78001.70, -94708.25, -71328.20, 0.000, 0.000, 0.000, 13:07:12.469"
"108, -78373.13, -88849.81, -103651.77, -56156.12, -99014.52, -77241.26, -94144.70, -70596.02, 0.000, 0.000, 0.000, 13:07:12.474"
"109, -77770.66, -88237.29, -104049.52, -55164.82, -98355.74, -76612.37, -92727.02, -69947.59, 0.000, 0.000, 0.000, 13:07:12.477"
"110, -77136.78, -87606.09, -105728.02, -54170.88, -97684.65, -75930.20, -92432.13, -69382.96, 0.000, 0.000, 0.000, 13:07:12.480"
"111, -76869.13, -87334.09, -108061.83, -53347.02, -97394.98, -75623.57, -93854.99, -69236.11, 0.000, 0.000, 0.000, 13:07:12.485"
"112, -76957.45, -87404.77, -109965.33, -51678.89, -97487.40, -75684.28, -94087.67, -69342.91, 0.000, 0.000, 0.000, 13:07:12.489"
"113, -76835.73, -87282.80, -111289.04, -49218.50, -97364.77, -75615.03, -93034.75, -69177.82, 0.000, 0.000, 0.000, 13:07:12.493"
"114, -75841.95, -86284.41, -112254.95, -46261.34, -96364.29, -74662.94, -92843.69, -68202.95, 0.000, 0.000, 0.000, 13:07:12.497"
"115, -74394.07, -84831.69, -112633.21, -43113.16, -94913.73, -73200.66, -93582.52, -66787.14, 0.000, 0.000, 0.000, 13:07:12.502"
"116, -73197.94, -83630.21, -112331.19, -40204.95, -93713.77, -71941.66, -92337.96, -65517.92, 0.000, 0.000, 0.000, 13:07:12.505"
"117, -72268.02, -82697.98, -111477.11, -37656.54, -92775.96, -71040.34, -89657.20, -64459.68, 0.000, 0.000, 0.000, 13:07:12.508"
"118, -71349.90, -81776.34, -109973.91, -35421.12, -91856.32, -70219.59, -87953.73, -63490.82, 0.000, 0.000, 0.000, 13:07:12.513"
"119, -70181.39, -80609.09, -108296.14, -33601.46, -90692.02, -69143.60, -88259.13, -62395.07, 0.000, 0.000, 0.000, 13:07:12.517"
"120, -69516.76, -79941.59, -106422.71, -32292.82, -90009.96, -68512.38, -87337.54, -61661.78, 0.000, 0.000, 0.000, 13:07:12.521"
"121, -69365.53, -79788.82, -104371.20, -31414.46, -89839.50, -68409.10, -84659.55, -61324.13, 0.000, 0.000, 0.000, 13:07:12.525"
"122, -69276.63, -79698.80, -102136.49, -30815.39, -89729.89, -68375.30, -82091.16, -61078.91, 0.000, 0.000, 0.000, 13:07:12.529"
"123, -69042.44, -79463.40, -99444.05, -30311.02, -89484.45, -68176.13, -81121.18, -60794.91, 0.000, 0.000, 0.000, 13:07:12.532"
"124, -69188.46, -79614.05, -96154.05, -29463.00, -89613.20, -68313.48, -78933.64, -60764.73, 0.000, 0.000, 0.000, 13:07:12.536"
"125, -69614.41, -80043.47, -92594.80, -28783.95, -90031.57, -68690.64, -74697.90, -60926.74, 0.000, 0.000, 0.000, 13:07:12.540"
"126, -69758.54, -80183.38, -88970.80, -28505.34, -90172.41, -68840.17, -71043.61, -60924.41, 0.000, 0.000, 0.000, 13:07:12.545"
"127, -69210.05, -79629.36, -85475.88, -28033.62, -89625.98, -68362.20, -71178.26, -60437.35, 0.000, 0.000, 0.000, 13:07:12.549"
"128, -68600.77, -79025.10, -82080.37, -27665.33, -89006.07, -67807.97, -71756.41, -59810.52, 0.000, 0.000, 0.000, 13:07:12.553"
"129, -68449.55, -78880.45, -78911.58, -27382.52, -88845.09, -67695.23, -69716.02, -59474.37, 0.000, 0.000, 0.000, 13:07:12.556"
"130, -68245.80, -78687.73, -76565.27, -27101.47, -88647.06, -67488.79, -66899.10, -59075.23, 0.000, 0.000, 0.000, 13:07:12.560"
"131, -67581.44, -78037.38, -75007.22, -26848.45, -87983.13, -66821.25, -66492.91, -58368.05, 0.000, 0.000, 0.000, 13:07:12.564"
"132, -66827.71, -77284.28, -73644.15, -26741.45, -87223.86, -66057.05, -66913.66, -57561.46, 0.000, 0.000, 0.000, 13:07:12.568"
"133, -66488.03, -76947.27, -72286.19, -26708.46, -86881.09, -65707.45, -64831.95, -57037.96, 0.000, 0.000, 0.000, 13:07:12.573"
"134, -66248.42, -76724.02, -70900.98, -26767.71, -86648.28, -65501.70, -62057.98, -56615.45, 0.000, 0.000, 0.000, 13:07:12.577"
"135, -65773.18, -76271.44, -69191.37, -26908.17, -86174.94, -65064.99, -61555.38, -56133.36, 0.000, 0.000, 0.000, 13:07:12.581"
"136, -65121.49, -75626.50, -67485.81, -27091.07, -85516.03, -64411.49, -62213.75, -55502.55, 0.000, 0.000, 0.000, 13:07:12.584"
"137, -64945.70, -75464.27, -65679.70, -27139.73, -85333.44, -64232.96, -60542.71, -55193.16, 0.000, 0.000, 0.000, 13:07:12.588"
"138, -64856.22, -75389.95, -63821.31, -27032.20, -85247.70, -64170.74, -58271.93, -54945.84, 0.000, 0.000, 0.000, 13:07:12.592"
"139, -64423.11, -74965.73, -61940.64, -26957.03, -84813.87, -63783.61, -57788.11, -54506.65, 0.000, 0.000, 0.000, 13:07:12.597"
"140, -63884.84, -74434.48, -59729.85, -27125.54, -84265.90, -63239.92, -59202.30, -54038.13, 0.000, 0.000, 0.000, 13:07:12.601"
"141, -63745.65, -74308.44, -57066.59, -27425.08, -84121.99, -63078.79, -58770.25, -53849.35, 0.000, 0.000, 0.000, 13:07:12.606"
"142, -63810.32, -74383.56, -54243.52, -27607.58, -84187.87, -63138.02, -56793.34, -53825.97, 0.000, 0.000, 0.000, 13:07:12.609"
"143, -63681.95, -74258.37, -51173.09, -27603.67, -84062.43, -63026.95, -56327.64, -53733.64, 0.000, 0.000, 0.000, 13:07:12.612"
"144, -63268.09, -73850.32, -47988.19, -27615.47, -83650.80, -62639.98, -58087.18, -53505.56, 0.000, 0.000, 0.000, 13:07:12.616"
"145, -63217.50, -73805.59, -44709.16, -27824.63, -83594.94, -62593.06, -58336.00, -53561.66, 0.000, 0.000, 0.000, 13:07:12.620"
"146, -63489.28, -74082.80, -40968.71, -27995.18, -83856.99, -62862.91, -56949.36, -53852.37, 0.000, 0.000, 0.000, 13:07:12.624"
"147, -63689.17, -74296.55, -37357.45, -27386.92, -84064.26, -63076.29, -56245.01, -54194.11, 0.000, 0.000, 0.000, 13:07:12.629"
"148, -63518.34, -74131.59, -34132.32, -26293.14, -83896.53, -62929.10, -57826.29, -54270.30, 0.000, 0.000, 0.000, 13:07:12.634"
"149, -63466.26, -74088.14, -30724.48, -25356.87, -83842.53, -62891.01, -58552.79, -54354.55, 0.000, 0.000, 0.000, 13:07:12.637"
"150, -63685.10, -74305.49, -27139.00, -24966.94, -84054.89, -63131.65, -57324.89, -54586.24, 0.000, 0.000, 0.000, 13:07:12.640"
"151, -63904.35, -74518.52, -23108.84, -24799.95, -84274.03, -63374.61, -56220.40, -54829.61, 0.000, 0.000, 0.000, 13:07:12.645"
"152, -63719.46, -74325.07, -20184.18, -24655.63, -84087.64, -63212.50, -57090.67, -54792.42, 0.000, 0.000, 0.000, 13:07:12.649"
"153, -63406.24, -74009.88, -18371.70, -24550.98, -83763.85, -62879.03, -57603.77, -54566.95, 0.000, 0.000, 0.000, 13:07:12.653"
"154, -63421.98, -74023.72, -16800.38, -24455.47, -83774.60, -62897.63, -56065.86, -54592.21, 0.000, 0.000, 0.000, 13:07:12.657"
"155, -63588.77, -74179.20, -15289.40, -24431.69, -83936.25, -63088.22, -54157.80, -54827.91, 0.000, 0.000, 0.000, 13:07:12.661"
"156, -63364.27, -73934.80, -14021.67, -24430.97, -83705.00, -62887.01, -54243.12, -54820.71, 0.000, 0.000, 0.000, 13:07:12.665"
"157, -62960.84, -73520.49, -12956.57, -24377.97, -83291.74, -62488.25, -54798.79, -54651.69, 0.000, 0.000, 0.000, 13:07:12.668"
"158, -63013.88, -73567.63, -11432.89, -24171.29, -83336.24, -62559.78, -53295.30, -54829.36, 0.000, 0.000, 0.000, 13:07:12.672"
"159, -63215.83, -73763.66, -9474.68, -23851.14, -83524.95, -62782.70, -51303.82, -55145.26, 0.000, 0.000, 0.000, 13:07:12.677"
"160, -63109.25, -73651.63, -7384.73, -23425.57, -83407.66, -62705.07, -50909.27, -55292.38, 0.000, 0.000, 0.000, 13:07:12.681"
"161, -62828.56, -73366.16, -5332.88, -22899.29, -83104.43, -62437.20, -51651.97, -55293.83, 0.000, 0.000, 0.000, 13:07:12.685"
"162, -62904.64, -73434.33, -3039.52, -22409.77, -83148.45, -62517.54, -50752.76, -55506.24, 0.000, 0.000, 0.000, 13:07:12.689"
"163, -63199.82, -73719.74, -801.58, -21969.13, -83426.12, -62839.71, -48148.83, -55923.06, 0.000, 0.000, 0.000, 13:07:12.693"
"164, -63295.02, -73801.37, 850.04, -21559.89, -83530.61, -62989.05, -46033.48, -56214.88, 0.000, 0.000, 0.000, 13:07:12.696"
"165, -62956.46, -73450.49, 2359.03, -21300.50, -83192.61, -62679.52, -46651.09, -56179.21, 0.000, 0.000, 0.000, 13:07:12.700"
"166, -63261.02, -73742.80, 4100.54, -21060.08, -83490.63, -62959.25, -43918.34, -56733.53, 0.000, 0.000, 0.000, 13:07:12.705"
"167, -63572.88, -74041.20, 6128.42, -20785.31, -83790.09, -63253.31, -40972.76, -57060.00, 0.000, 0.000, 0.000, 13:07:12.709"
"168, -63674.17, -74131.21, 8485.24, -20479.16, -83881.45, -63377.54, -38754.17, -57185.73, 0.000, 0.000, 0.000, 13:07:12.713"
"169, -63351.17, -73794.86, 11309.20, -20295.05, -83551.58, -63083.97, -39499.00, -56986.89, 0.000, 0.000, 0.000, 13:07:12.717"
"170, -63589.55, -74029.11, 16345.25, -20124.48, -83769.89, -63327.92, -38963.58, -57235.93, 0.000, 0.000, 0.000, 13:07:12.720"
"171, -64279.97, -74711.53, 20695.84, -19917.71, -84441.40, -64092.04, -34751.08, -57796.69, 0.000, 0.000, 0.000, 13:07:12.724"
"172, -64949.59, -75370.52, 24411.81, -19755.48, -85100.71, -64921.91, -28610.30, -58415.59, 0.000, 0.000, 0.000, 13:07:12.728"
"173, -65440.83, -75851.67, 29375.15, -19634.93, -85592.02, -65623.63, -23275.92, -59048.37, 0.000, 0.000, 0.000, 13:07:12.733"
"174, -64575.44, -74976.17, 31009.78, -19640.52, -84741.54, -64951.75, -24368.25, -58433.00, 0.000, 0.000, 0.000, 13:07:12.737"
"175, -63980.82, -74376.66, 32423.39, -19624.76, -84114.06, -64433.98, -26957.03, -58213.06, 0.000, 0.000, 0.000, 13:07:12.741"
"176, -64051.25, -74437.34, 34961.55, -19447.36, -84141.41, -64577.85, -27701.83, -58348.64, 0.000, 0.000, 0.000, 13:07:12.744"
"177, -64289.58, -74666.55, 38268.67, -19177.57, -84337.84, -64848.91, -27315.39, -58586.80, 0.000, 0.000, 0.000, 13:07:12.748"
"178, -64294.66, -74668.21, 40969.88, -18831.77, -84303.78, -64864.96, -27261.75, -58595.92, 0.000, 0.000, 0.000, 13:07:12.752"
"179, -64381.67, -74759.68, 43300.13, -18372.04, -84359.93, -64945.43, -27136.27, -58700.13, 0.000, 0.000, 0.000, 13:07:12.756"
"180, -64917.04, -75301.70, 47774.64, -17787.38, -84855.76, -65525.23, -26663.91, -59241.89, 0.000, 0.000, 0.000, 13:07:12.760"
"181, -65366.47, -75751.18, 52699.36, -17189.54, -85270.47, -66052.09, -26322.87, -59691.65, 0.000, 0.000, 0.000, 13:07:12.765"
"182, -65802.44, -76193.27, 57730.15, -16590.04, -85683.66, -66561.39, -26436.61, -60130.95, 0.000, 0.000, 0.000, 13:07:12.769"
"183, -66075.17, -76470.84, 60791.13, -16026.65, -85947.17, -66898.77, -25939.20, -60391.13, 0.000, 0.000, 0.000, 13:07:12.772"
"184, -66445.45, -76839.80, 63427.86, -15457.10, -86296.73, -67269.18, -25195.31, -60748.98, 0.000, 0.000, 0.000, 13:07:12.777"
"185, -67081.98, -77478.34, 67950.51, -14762.86, -86908.02, -67918.66, -24667.36, -61394.00, 0.000, 0.000, 0.000, 13:07:12.780"
"186, -67488.12, -77879.24, 74062.44, -14078.63, -87288.07, -68351.32, -25817.34, -61812.09, 0.000, 0.000, 0.000, 13:07:12.784"
"187, -67852.98, -78248.42, 79037.33, -13384.94, -87630.70, -68730.07, -26079.12, -62186.37, 0.000, 0.000, 0.000, 13:07:12.788"
"188, -68386.32, -78778.92, 83943.85, -12570.44, -88153.78, -69278.94, -25791.25, -62712.96, 0.000, 0.000, 0.000, 13:07:12.793"
"189, -69011.39, -79410.76, 90089.91, -11667.88, -88774.20, -69953.52, -26257.29, -63313.64, 0.000, 0.000, 0.000, 13:07:12.797"
"190, -69584.06, -79989.02, 97897.33, -10780.18, -89343.63, -70580.81, -27973.03, -63870.89, 0.000, 0.000, 0.000, 13:07:12.800"
"191, -69730.09, -80143.23, 101275.95, -9941.72, -89479.71, -70767.72, -28097.46, -64007.84, 0.000, 0.000, 0.000, 13:07:12.804"
"192, -70124.10, -80537.22, 105206.39, -9012.36, -89861.63, -71185.21, -27919.85, -64399.96, 0.000, 0.000, 0.000, 13:07:12.808"
"193, -70456.20, -80868.52, 108729.05, -8045.40, -90189.30, -71584.63, -27957.38, -64739.95, 0.000, 0.000, 0.000, 13:07:12.812"
"194, -70453.48, -80870.04, 110757.12, -7185.57, -90185.51, -71662.57, -28346.24, -64742.88, 0.000, 0.000, 0.000, 13:07:12.816"
"195, -70918.53, -81325.97, 115277.51, -6267.92, -90635.05, -72143.92, -28456.90, -65189.24, 0.000, 0.000, 0.000, 13:07:12.820"
"196, -71403.36, -81801.64, 119688.94, -5233.01, -91117.76, -72679.89, -28293.87, -65662.27, 0.000, 0.000, 0.000, 13:07:12.825"
"197, -71486.60, -81885.34, 122163.48, -4141.38, -91190.20, -72780.72, -28442.79, -65719.63, 0.000, 0.000, 0.000, 13:07:12.828"
"198, -71557.27, -81951.38, 125444.47, -3060.74, -91249.05, -72868.36, -28814.55, -65771.05, 0.000, 0.000, 0.000, 13:07:12.832"
"199, -71644.96, -82038.70, 128488.55, -2044.74, -91335.75, -72981.44, -29125.82, -65855.68, 0.000, 0.000, 0.000, 13:07:12.836"
"200, -71785.24, -82186.06, 130905.69, -1018.30, -91472.16, -73140.09, -29115.74, -65993.77, 0.000, 0.000, 0.000, 13:07:12.840"
